position,token,token_id,probability,log_probability,entropy
0,Richard,22245,0.051372870802879333,-2.9686450958251953,2.9809961318969727
1, III,6711,0.10906719416379929,-2.2157912254333496,1.25801420211792
2, (,357,0.039980627596378326,-3.2193603515625,2.275585412979126
3,D,35,0.03923531621694565,-3.238178014755249,3.2168734073638916
4,uke,4649,0.8508968353271484,-0.1614643782377243,0.6339833736419678
5, of,286,0.867777943611145,-0.14181941747665405,0.5907700657844543
6, Normandy,43231,0.7440987825393677,-0.29558148980140686,1.384289264678955
7,",",11,0.10570398718118668,-2.24711275100708,1.6956608295440674
8, 8,807,0.022402256727218628,-3.798593521118164,3.204402446746826
9,15,1314,0.03733077645301819,-3.2879371643066406,2.8805861473083496
10,–,1906,0.6052863597869873,-0.5020536184310913,1.3205729722976685
11,22,1828,0.007694498170167208,-4.867249965667725,3.2394604682922363
12, July,2901,0.012306834571063519,-4.3976006507873535,2.9399373531341553
13, 1050,47235,0.015781128779053688,-4.148940563201904,2.454517126083374
14,"),",828,0.2935088574886322,-1.2258474826812744,1.425180435180664
15, ruler,22740,0.007697184104472399,-4.86690092086792,2.963247537612915
16, of,286,0.98557448387146,-0.014530575834214687,0.07546726614236832
17, his,465,0.0075845299288630486,-4.8816447257995605,2.119274139404297
18, realm,13360,0.264566034078598,-1.3296643495559692,3.0401954650878906
19,.,13,0.08151853829622269,-2.506924867630005,2.2810919284820557
20,"
",198,0.3940023183822632,-0.9313985109329224,2.2619104385375977
21,"
",198,0.8064119815826416,-0.2151605188846588,1.0079046487808228
22,In,818,0.02729465626180172,-3.6010642051696777,2.990086078643799
23, 11,1367,0.03941881284117699,-3.2335121631622314,3.1256346702575684
24,61,5333,0.01924181543290615,-3.950669527053833,3.806749105453491
25,",",11,0.34549790620803833,-1.0627686977386475,2.3861451148986816
26, while,981,0.012847584672272205,-4.354599475860596,2.9975504875183105
27, King,2677,0.07343289256095886,-2.6113831996917725,3.3049726486206055
28, Harold,23987,0.007319352589547634,-4.917233467102051,2.8605220317840576
29,'s,338,0.02743024006485939,-3.59610915184021,2.4682867527008057
30, son,3367,0.23594990372657776,-1.4441357851028442,2.9730587005615234
31,",",11,0.2567487061023712,-1.3596575260162354,2.9847235679626465
32, David,3271,0.018983932211995125,-3.9641623497009277,2.8225202560424805
33, of,286,0.08496169000864029,-2.465554714202881,2.1464388370513916
34, Ar,943,0.06400109082460403,-2.7488551139831543,3.1621339321136475
35,an,272,0.1633724421262741,-1.811722755432129,2.6591806411743164
36, (,357,0.040847718715667725,-3.197904348373413,2.469912052154541
37,who,8727,0.023433057591319084,-3.7536075115203857,3.171314239501953
38, later,1568,0.030769802629947662,-3.4812214374542236,3.0256688594818115
39, became,2627,0.4194720387458801,-0.8687584400177002,2.517455577850342
40, Norman,19636,0.07287633419036865,-2.6189913749694824,2.8890466690063477
41, King,2677,0.1491171419620514,-1.90302312374115,3.154935121536255
42, of,286,0.3033970594406128,-1.1927129030227661,2.591553211212158
43, Ar,943,0.10141260921955109,-2.288557767868042,2.6806888580322266
44,im,320,0.013369708321988583,-4.31476354598999,2.0230894088745117
45,be,1350,0.2328924834728241,-1.4571783542633057,2.3710668087005615
46,"),",828,0.06718871742486954,-2.7002499103546143,3.168088674545288
47, was,373,0.527050793170929,-0.640458345413208,2.252080202102661
48, under,739,0.03401583433151245,-3.3809292316436768,3.4930148124694824
49, the,262,0.375844269990921,-0.9785803556442261,2.7139225006103516
50, control,1630,0.06032982096076012,-2.8079288005828857,3.122260808944702
51, of,286,1.0,0.0,-0.0
52, Frederick,26113,0.007611502893269062,-4.878094673156738,2.7921764850616455
53, William,3977,0.06233080103993416,-2.775299549102783,2.3405160903930664
54, VI,13889,0.012544267810881138,-4.378491401672363,2.2617290019989014
55, of,286,0.2982748746871948,-1.2097398042678833,1.642432451248169
56, H,367,0.029938245192170143,-3.5086185932159424,3.0202159881591797
57,ain,391,0.5413367748260498,-0.6137136816978455,1.836059808731079
58,ault,1721,0.904370129108429,-0.10051656514406204,0.4448157846927643
59,",",11,0.5613570213317871,-0.5773981809616089,1.496592402458191
60, Normandy,43231,0.07666748017072678,-2.568277597427368,2.916465997695923
61,'s,338,0.2999322712421417,-1.2041985988616943,2.2164318561553955
62, governor,8153,0.02306414023041725,-3.7694761753082275,3.421823501586914
63, of,286,0.06872610747814178,-2.677626132965088,2.188706159591675
64, H,367,0.013678936287760735,-4.291898250579834,2.600726366043091
65,ain,391,0.8921384215354919,-0.11413397639989853,0.5781110525131226
66,ault,1721,1.0,0.0,-0.0
67, County,3418,0.02257719822227955,-3.7908148765563965,2.3739681243896484
68,",",11,0.5830004811286926,-0.539567232131958,1.674001932144165
69, and,290,0.030601471662521362,-3.4867072105407715,3.0950217247009277
70, became,2627,0.013945269398391247,-4.2726149559021,3.1142473220825195
71, the,262,0.2728005349636078,-1.2990143299102783,2.7121779918670654
72, King,2677,0.022311482578516006,-3.8026537895202637,3.4375205039978027
73, of,286,0.5403463244438171,-0.6155450344085693,1.0138753652572632
74, England,4492,0.24188032746315002,-1.4193122386932373,2.6124069690704346
75, and,290,0.06367076188325882,-2.7540297508239746,1.5377283096313477
76, Wales,11769,0.3057291507720947,-1.1850557327270508,2.4614830017089844
77,",",11,0.6691529750823975,-0.4017425775527954,1.4687540531158447
78, he,339,0.11431760340929031,-2.1687746047973633,3.080897092819214
79, managed,5257,0.00999712385237217,-4.605457782745361,2.9560022354125977
